,Country Name,Country Code,Series Name,Date,Value
22525,Honduras,HND,"Time to export, documentary compliance (hours)",2018,48
22526,Honduras,HND,"Time to import, border compliance (hours)",2018,96
22527,Honduras,HND,"Time to import, documentary compliance (hours)",2018,72
22528,"Hong Kong SAR, China",HKG,Cost of business start-up procedures (% of GNI per capita),2018,1.1
22529,"Hong Kong SAR, China",HKG,"Cost of business start-up procedures, female (% of GNI per capita)",2018,1.1
22530,"Hong Kong SAR, China",HKG,"Cost of business start-up procedures, male (% of GNI per capita)",2018,1.1
22531,"Hong Kong SAR, China",HKG,Time required to start a business (days),2018,1.5
22532,"Hong Kong SAR, China",HKG,"Time required to start a business, female (days)",2018,1.5
22533,"Hong Kong SAR, China",HKG,"Time required to start a business, male (days)",2018,1.5
22534,"Hong Kong SAR, China",HKG,Unemployment with advanced education (% of total labor force with advanced education),2018,2.359999895
22535,"Hong Kong SAR, China",HKG,"Unemployment with advanced education, female (% of female labor force with advanced education)",2018,2.25999999
22536,"Hong Kong SAR, China",HKG,"Unemployment with advanced education, male (% of male labor force with advanced education)",2018,2.450000048
22537,"Hong Kong SAR, China",HKG,Unemployment with basic education (% of total labor force with basic education),2018,3.150000095
22538,"Hong Kong SAR, China",HKG,"Unemployment with basic education, female (% of female labor force with basic education)",2018,2.380000114
22539,"Hong Kong SAR, China",HKG,"Unemployment with basic education, male (% of male labor force with basic education)",2018,3.799999952
22540,"Hong Kong SAR, China",HKG,Unemployment with intermediate education (% of total labor force with intermediate education),2018,2.950000048
22541,"Hong Kong SAR, China",HKG,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2018,2.539999962
22542,"Hong Kong SAR, China",HKG,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2018,3.380000114
22543,"Hong Kong SAR, China",HKG,"Interest rate spread (lending rate minus deposit rate, %)",2018,4.9975
22544,"Hong Kong SAR, China",HKG,Average time to clear exports through customs (days),2018,..
22545,"Hong Kong SAR, China",HKG,Logistics performance index: Overall (1=low to 5=high),2018,3.92
22546,"Hong Kong SAR, China",HKG,"Time to export, border compliance (hours)",2018,1
22547,"Hong Kong SAR, China",HKG,"Time to export, documentary compliance (hours)",2018,0.666
22548,"Hong Kong SAR, China",HKG,"Time to import, border compliance (hours)",2018,18.54545
22549,"Hong Kong SAR, China",HKG,"Time to import, documentary compliance (hours)",2018,1.318182
22550,Hungary,HUN,Cost of business start-up procedures (% of GNI per capita),2018,4.9
22551,Hungary,HUN,"Cost of business start-up procedures, female (% of GNI per capita)",2018,4.9
22552,Hungary,HUN,"Cost of business start-up procedures, male (% of GNI per capita)",2018,4.9
22553,Hungary,HUN,Time required to start a business (days),2018,7
22554,Hungary,HUN,"Time required to start a business, female (days)",2018,7
22555,Hungary,HUN,"Time required to start a business, male (days)",2018,7
22556,Hungary,HUN,Unemployment with advanced education (% of total labor force with advanced education),2018,1.460000038
22557,Hungary,HUN,"Unemployment with advanced education, female (% of female labor force with advanced education)",2018,1.710000038
22558,Hungary,HUN,"Unemployment with advanced education, male (% of male labor force with advanced education)",2018,1.169999957
22559,Hungary,HUN,Unemployment with basic education (% of total labor force with basic education),2018,10.25
22560,Hungary,HUN,"Unemployment with basic education, female (% of female labor force with basic education)",2018,10.53999996
22561,Hungary,HUN,"Unemployment with basic education, male (% of male labor force with basic education)",2018,10.02000046
22562,Hungary,HUN,Unemployment with intermediate education (% of total labor force with intermediate education),2018,3.349999905
22563,Hungary,HUN,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2018,3.799999952
22564,Hungary,HUN,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2018,3.019999981
22565,Hungary,HUN,"Interest rate spread (lending rate minus deposit rate, %)",2018,1.406645163
22566,Hungary,HUN,Average time to clear exports through customs (days),2018,..
22567,Hungary,HUN,Logistics performance index: Overall (1=low to 5=high),2018,3.42
22568,Hungary,HUN,"Time to export, border compliance (hours)",2018,0
22569,Hungary,HUN,"Time to export, documentary compliance (hours)",2018,0.75
22570,Hungary,HUN,"Time to import, border compliance (hours)",2018,0
22571,Hungary,HUN,"Time to import, documentary compliance (hours)",2018,0.75
22572,Iceland,ISL,Cost of business start-up procedures (% of GNI per capita),2018,1.7
22573,Iceland,ISL,"Cost of business start-up procedures, female (% of GNI per capita)",2018,1.7
22574,Iceland,ISL,"Cost of business start-up procedures, male (% of GNI per capita)",2018,1.7
22575,Iceland,ISL,Time required to start a business (days),2018,11.5
22576,Iceland,ISL,"Time required to start a business, female (days)",2018,11.5
22577,Iceland,ISL,"Time required to start a business, male (days)",2018,11.5
22578,Iceland,ISL,Unemployment with advanced education (% of total labor force with advanced education),2018,1.860000014
22579,Iceland,ISL,"Unemployment with advanced education, female (% of female labor force with advanced education)",2018,1.700000048
22580,Iceland,ISL,"Unemployment with advanced education, male (% of male labor force with advanced education)",2018,2.059999943
22581,Iceland,ISL,Unemployment with basic education (% of total labor force with basic education),2018,4.53000021
22582,Iceland,ISL,"Unemployment with basic education, female (% of female labor force with basic education)",2018,4.300000191
22583,Iceland,ISL,"Unemployment with basic education, male (% of male labor force with basic education)",2018,4.690000057
22584,Iceland,ISL,Unemployment with intermediate education (% of total labor force with intermediate education),2018,2.279999971
22585,Iceland,ISL,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2018,2.460000038
22586,Iceland,ISL,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2018,2.180000067
22587,Iceland,ISL,"Interest rate spread (lending rate minus deposit rate, %)",2018,..
22588,Iceland,ISL,Average time to clear exports through customs (days),2018,..
22589,Iceland,ISL,Logistics performance index: Overall (1=low to 5=high),2018,3.23
22590,Iceland,ISL,"Time to export, border compliance (hours)",2018,36
22591,Iceland,ISL,"Time to export, documentary compliance (hours)",2018,2
22592,Iceland,ISL,"Time to import, border compliance (hours)",2018,24
22593,Iceland,ISL,"Time to import, documentary compliance (hours)",2018,2.5
22594,India,IND,Cost of business start-up procedures (% of GNI per capita),2018,14.4
22595,India,IND,"Cost of business start-up procedures, female (% of GNI per capita)",2018,14.4
22596,India,IND,"Cost of business start-up procedures, male (% of GNI per capita)",2018,14.4
22597,India,IND,Time required to start a business (days),2018,16.5
22598,India,IND,"Time required to start a business, female (days)",2018,16.47
22599,India,IND,"Time required to start a business, male (days)",2018,16.47
22600,India,IND,Unemployment with advanced education (% of total labor force with advanced education),2018,16.51000023
22601,India,IND,"Unemployment with advanced education, female (% of female labor force with advanced education)",2018,25.44000053
22602,India,IND,"Unemployment with advanced education, male (% of male labor force with advanced education)",2018,14.03999996
22603,India,IND,Unemployment with basic education (% of total labor force with basic education),2018,6.389999866
22604,India,IND,"Unemployment with basic education, female (% of female labor force with basic education)",2018,4.630000114
22605,India,IND,"Unemployment with basic education, male (% of male labor force with basic education)",2018,6.710000038
22606,India,IND,Unemployment with intermediate education (% of total labor force with intermediate education),2018,12.34000015
22607,India,IND,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2018,17.79000092
22608,India,IND,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2018,11.46000004
22609,India,IND,"Interest rate spread (lending rate minus deposit rate, %)",2018,..
22610,India,IND,Average time to clear exports through customs (days),2018,..
22611,India,IND,Logistics performance index: Overall (1=low to 5=high),2018,3.18
22612,India,IND,"Time to export, border compliance (hours)",2018,66.19
22613,India,IND,"Time to export, documentary compliance (hours)",2018,14.46
22614,India,IND,"Time to import, border compliance (hours)",2018,96.7
22615,India,IND,"Time to import, documentary compliance (hours)",2018,29.7
22616,Indonesia,IDN,Cost of business start-up procedures (% of GNI per capita),2018,6.1
22617,Indonesia,IDN,"Cost of business start-up procedures, female (% of GNI per capita)",2018,6.1
22618,Indonesia,IDN,"Cost of business start-up procedures, male (% of GNI per capita)",2018,6.1
22619,Indonesia,IDN,Time required to start a business (days),2018,21
22620,Indonesia,IDN,"Time required to start a business, female (days)",2018,21
22621,Indonesia,IDN,"Time required to start a business, male (days)",2018,21
22622,Indonesia,IDN,Unemployment with advanced education (% of total labor force with advanced education),2018,5.309999943
22623,Indonesia,IDN,"Unemployment with advanced education, female (% of female labor force with advanced education)",2018,6.039999962
22624,Indonesia,IDN,"Unemployment with advanced education, male (% of male labor force with advanced education)",2018,4.619999886
22625,Indonesia,IDN,Unemployment with basic education (% of total labor force with basic education),2018,2.970000029
22626,Indonesia,IDN,"Unemployment with basic education, female (% of female labor force with basic education)",2018,2.440000057
22627,Indonesia,IDN,"Unemployment with basic education, male (% of male labor force with basic education)",2018,3.289999962
22628,Indonesia,IDN,Unemployment with intermediate education (% of total labor force with intermediate education),2018,7.710000038
22629,Indonesia,IDN,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2018,8.300000191
22630,Indonesia,IDN,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2018,7.420000076
22631,Indonesia,IDN,"Interest rate spread (lending rate minus deposit rate, %)",2018,4.4075
22632,Indonesia,IDN,Average time to clear exports through customs (days),2018,..
22633,Indonesia,IDN,Logistics performance index: Overall (1=low to 5=high),2018,3.15
22634,Indonesia,IDN,"Time to export, border compliance (hours)",2018,62.56737
22635,Indonesia,IDN,"Time to export, documentary compliance (hours)",2018,61.32
22636,Indonesia,IDN,"Time to import, border compliance (hours)",2018,99.36
22637,Indonesia,IDN,"Time to import, documentary compliance (hours)",2018,106.22
22638,"Iran, Islamic Rep.",IRN,Cost of business start-up procedures (% of GNI per capita),2018,1.2
22639,"Iran, Islamic Rep.",IRN,"Cost of business start-up procedures, female (% of GNI per capita)",2018,1.2
22640,"Iran, Islamic Rep.",IRN,"Cost of business start-up procedures, male (% of GNI per capita)",2018,1.2
22641,"Iran, Islamic Rep.",IRN,Time required to start a business (days),2018,72.5
22642,"Iran, Islamic Rep.",IRN,"Time required to start a business, female (days)",2018,73
22643,"Iran, Islamic Rep.",IRN,"Time required to start a business, male (days)",2018,72
22644,"Iran, Islamic Rep.",IRN,Unemployment with advanced education (% of total labor force with advanced education),2018,18.37999916
22645,"Iran, Islamic Rep.",IRN,"Unemployment with advanced education, female (% of female labor force with advanced education)",2018,28.67000008
22646,"Iran, Islamic Rep.",IRN,"Unemployment with advanced education, male (% of male labor force with advanced education)",2018,13.13000011
22647,"Iran, Islamic Rep.",IRN,Unemployment with basic education (% of total labor force with basic education),2018,8.840000153
22648,"Iran, Islamic Rep.",IRN,"Unemployment with basic education, female (% of female labor force with basic education)",2018,6.619999886
22649,"Iran, Islamic Rep.",IRN,"Unemployment with basic education, male (% of male labor force with basic education)",2018,9.159999847
22650,"Iran, Islamic Rep.",IRN,Unemployment with intermediate education (% of total labor force with intermediate education),2018,12.68000031
22651,"Iran, Islamic Rep.",IRN,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2018,19.87999916
22652,"Iran, Islamic Rep.",IRN,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2018,11.48999977
22653,"Iran, Islamic Rep.",IRN,"Interest rate spread (lending rate minus deposit rate, %)",2018,..
22654,"Iran, Islamic Rep.",IRN,Average time to clear exports through customs (days),2018,..
22655,"Iran, Islamic Rep.",IRN,Logistics performance index: Overall (1=low to 5=high),2018,2.85
22656,"Iran, Islamic Rep.",IRN,"Time to export, border compliance (hours)",2018,101
22657,"Iran, Islamic Rep.",IRN,"Time to export, documentary compliance (hours)",2018,33
22658,"Iran, Islamic Rep.",IRN,"Time to import, border compliance (hours)",2018,141
22659,"Iran, Islamic Rep.",IRN,"Time to import, documentary compliance (hours)",2018,40
22660,Iraq,IRQ,Cost of business start-up procedures (% of GNI per capita),2018,38.8
22661,Iraq,IRQ,"Cost of business start-up procedures, female (% of GNI per capita)",2018,38.8
22662,Iraq,IRQ,"Cost of business start-up procedures, male (% of GNI per capita)",2018,38.8
22663,Iraq,IRQ,Time required to start a business (days),2018,26.5
22664,Iraq,IRQ,"Time required to start a business, female (days)",2018,27
22665,Iraq,IRQ,"Time required to start a business, male (days)",2018,26
22666,Iraq,IRQ,Unemployment with advanced education (% of total labor force with advanced education),2018,..
22667,Iraq,IRQ,"Unemployment with advanced education, female (% of female labor force with advanced education)",2018,..
22668,Iraq,IRQ,"Unemployment with advanced education, male (% of male labor force with advanced education)",2018,..
22669,Iraq,IRQ,Unemployment with basic education (% of total labor force with basic education),2018,..
22670,Iraq,IRQ,"Unemployment with basic education, female (% of female labor force with basic education)",2018,..
22671,Iraq,IRQ,"Unemployment with basic education, male (% of male labor force with basic education)",2018,..
22672,Iraq,IRQ,Unemployment with intermediate education (% of total labor force with intermediate education),2018,..
22673,Iraq,IRQ,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2018,..
22674,Iraq,IRQ,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2018,..
22675,Iraq,IRQ,"Interest rate spread (lending rate minus deposit rate, %)",2018,..
22676,Iraq,IRQ,Average time to clear exports through customs (days),2018,..
22677,Iraq,IRQ,Logistics performance index: Overall (1=low to 5=high),2018,2.18
22678,Iraq,IRQ,"Time to export, border compliance (hours)",2018,84.57143
22679,Iraq,IRQ,"Time to export, documentary compliance (hours)",2018,504
22680,Iraq,IRQ,"Time to import, border compliance (hours)",2018,130.6667
22681,Iraq,IRQ,"Time to import, documentary compliance (hours)",2018,176
22682,Ireland,IRL,Cost of business start-up procedures (% of GNI per capita),2018,0.1
22683,Ireland,IRL,"Cost of business start-up procedures, female (% of GNI per capita)",2018,0.1
22684,Ireland,IRL,"Cost of business start-up procedures, male (% of GNI per capita)",2018,0.1
22685,Ireland,IRL,Time required to start a business (days),2018,11
22686,Ireland,IRL,"Time required to start a business, female (days)",2018,11
22687,Ireland,IRL,"Time required to start a business, male (days)",2018,11
22688,Ireland,IRL,Unemployment with advanced education (% of total labor force with advanced education),2018,3.809999943
22689,Ireland,IRL,"Unemployment with advanced education, female (% of female labor force with advanced education)",2018,3.869999886
22690,Ireland,IRL,"Unemployment with advanced education, male (% of male labor force with advanced education)",2018,3.75
22691,Ireland,IRL,Unemployment with basic education (% of total labor force with basic education),2018,9.720000267
22692,Ireland,IRL,"Unemployment with basic education, female (% of female labor force with basic education)",2018,11.64999962
22693,Ireland,IRL,"Unemployment with basic education, male (% of male labor force with basic education)",2018,8.909999847
22694,Ireland,IRL,Unemployment with intermediate education (% of total labor force with intermediate education),2018,6.920000076
22695,Ireland,IRL,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2018,7.179999828
22696,Ireland,IRL,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2018,6.730000019
22697,Ireland,IRL,"Interest rate spread (lending rate minus deposit rate, %)",2018,..
22698,Ireland,IRL,Average time to clear exports through customs (days),2018,..
22699,Ireland,IRL,Logistics performance index: Overall (1=low to 5=high),2018,3.51
22700,Ireland,IRL,"Time to export, border compliance (hours)",2018,24
22701,Ireland,IRL,"Time to export, documentary compliance (hours)",2018,1
22702,Ireland,IRL,"Time to import, border compliance (hours)",2018,24
22703,Ireland,IRL,"Time to import, documentary compliance (hours)",2018,0.8125
22704,Israel,ISR,Cost of business start-up procedures (% of GNI per capita),2018,2.8
22705,Israel,ISR,"Cost of business start-up procedures, female (% of GNI per capita)",2018,2.8
22706,Israel,ISR,"Cost of business start-up procedures, male (% of GNI per capita)",2018,2.8
22707,Israel,ISR,Time required to start a business (days),2018,11
22708,Israel,ISR,"Time required to start a business, female (days)",2018,11
22709,Israel,ISR,"Time required to start a business, male (days)",2018,11
22710,Israel,ISR,Unemployment with advanced education (% of total labor force with advanced education),2018,2.730000019
22711,Israel,ISR,"Unemployment with advanced education, female (% of female labor force with advanced education)",2018,2.650000095
22712,Israel,ISR,"Unemployment with advanced education, male (% of male labor force with advanced education)",2018,2.789999962
22713,Israel,ISR,Unemployment with basic education (% of total labor force with basic education),2018,7.059999943
22714,Israel,ISR,"Unemployment with basic education, female (% of female labor force with basic education)",2018,8.899999619
22715,Israel,ISR,"Unemployment with basic education, male (% of male labor force with basic education)",2018,6.230000019
22716,Israel,ISR,Unemployment with intermediate education (% of total labor force with intermediate education),2018,4.869999886
22717,Israel,ISR,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2018,5.159999847
22718,Israel,ISR,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2018,4.639999866
22719,Israel,ISR,"Interest rate spread (lending rate minus deposit rate, %)",2018,2.915200174
22720,Israel,ISR,Average time to clear exports through customs (days),2018,..
22721,Israel,ISR,Logistics performance index: Overall (1=low to 5=high),2018,3.31
22722,Israel,ISR,"Time to export, border compliance (hours)",2018,36
22723,Israel,ISR,"Time to export, documentary compliance (hours)",2018,12.5
22724,Israel,ISR,"Time to import, border compliance (hours)",2018,64
22725,Israel,ISR,"Time to import, documentary compliance (hours)",2018,44
22726,Italy,ITA,Cost of business start-up procedures (% of GNI per capita),2018,14.1
22727,Italy,ITA,"Cost of business start-up procedures, female (% of GNI per capita)",2018,14.1
22728,Italy,ITA,"Cost of business start-up procedures, male (% of GNI per capita)",2018,14.1
22729,Italy,ITA,Time required to start a business (days),2018,11
22730,Italy,ITA,"Time required to start a business, female (days)",2018,11
22731,Italy,ITA,"Time required to start a business, male (days)",2018,11
22732,Italy,ITA,Unemployment with advanced education (% of total labor force with advanced education),2018,5.920000076
22733,Italy,ITA,"Unemployment with advanced education, female (% of female labor force with advanced education)",2018,7.019999981
22734,Italy,ITA,"Unemployment with advanced education, male (% of male labor force with advanced education)",2018,4.570000172
22735,Italy,ITA,Unemployment with basic education (% of total labor force with basic education),2018,14.47999954
22736,Italy,ITA,"Unemployment with basic education, female (% of female labor force with basic education)",2018,17.19000053
22737,Italy,ITA,"Unemployment with basic education, male (% of male labor force with basic education)",2018,13.10000038
22738,Italy,ITA,Unemployment with intermediate education (% of total labor force with intermediate education),2018,10.11999989
22739,Italy,ITA,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2018,11.69999981
22740,Italy,ITA,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2018,8.920000076
22741,Italy,ITA,"Interest rate spread (lending rate minus deposit rate, %)",2018,..
22742,Italy,ITA,Average time to clear exports through customs (days),2018,..
22743,Italy,ITA,Logistics performance index: Overall (1=low to 5=high),2018,3.74
22744,Italy,ITA,"Time to export, border compliance (hours)",2018,0
22745,Italy,ITA,"Time to export, documentary compliance (hours)",2018,0.5
22746,Italy,ITA,"Time to import, border compliance (hours)",2018,0
22747,Italy,ITA,"Time to import, documentary compliance (hours)",2018,0.5
22748,Jamaica,JAM,Cost of business start-up procedures (% of GNI per capita),2018,4.4
22749,Jamaica,JAM,"Cost of business start-up procedures, female (% of GNI per capita)",2018,4.4
22750,Jamaica,JAM,"Cost of business start-up procedures, male (% of GNI per capita)",2018,4.4
22751,Jamaica,JAM,Time required to start a business (days),2018,3
22752,Jamaica,JAM,"Time required to start a business, female (days)",2018,3
22753,Jamaica,JAM,"Time required to start a business, male (days)",2018,3
22754,Jamaica,JAM,Unemployment with advanced education (% of total labor force with advanced education),2018,3.559999943
22755,Jamaica,JAM,"Unemployment with advanced education, female (% of female labor force with advanced education)",2018,3.680000067
22756,Jamaica,JAM,"Unemployment with advanced education, male (% of male labor force with advanced education)",2018,3.359999895
22757,Jamaica,JAM,Unemployment with basic education (% of total labor force with basic education),2018,3.630000114
22758,Jamaica,JAM,"Unemployment with basic education, female (% of female labor force with basic education)",2018,5.159999847
22759,Jamaica,JAM,"Unemployment with basic education, male (% of male labor force with basic education)",2018,2.809999943
22760,Jamaica,JAM,Unemployment with intermediate education (% of total labor force with intermediate education),2018,7.400000095
22761,Jamaica,JAM,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2018,9.56000042
22762,Jamaica,JAM,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2018,5.570000172
22763,Jamaica,JAM,"Interest rate spread (lending rate minus deposit rate, %)",2018,11.07716643
22764,Jamaica,JAM,Average time to clear exports through customs (days),2018,..
22765,Jamaica,JAM,Logistics performance index: Overall (1=low to 5=high),2018,2.52
22766,Jamaica,JAM,"Time to export, border compliance (hours)",2018,57.71429
22767,Jamaica,JAM,"Time to export, documentary compliance (hours)",2018,47
22768,Jamaica,JAM,"Time to import, border compliance (hours)",2018,80
22769,Jamaica,JAM,"Time to import, documentary compliance (hours)",2018,56
22770,Japan,JPN,Cost of business start-up procedures (% of GNI per capita),2018,7.5
22771,Japan,JPN,"Cost of business start-up procedures, female (% of GNI per capita)",2018,7.5
22772,Japan,JPN,"Cost of business start-up procedures, male (% of GNI per capita)",2018,7.5
22773,Japan,JPN,Time required to start a business (days),2018,11.2
22774,Japan,JPN,"Time required to start a business, female (days)",2018,11.15
22775,Japan,JPN,"Time required to start a business, male (days)",2018,11.15
22776,Japan,JPN,Unemployment with advanced education (% of total labor force with advanced education),2018,2.299999952
22777,Japan,JPN,"Unemployment with advanced education, female (% of female labor force with advanced education)",2018,2.50999999
22778,Japan,JPN,"Unemployment with advanced education, male (% of male labor force with advanced education)",2018,2.119999886
22779,Japan,JPN,Unemployment with basic education (% of total labor force with basic education),2018,..
22780,Japan,JPN,"Unemployment with basic education, female (% of female labor force with basic education)",2018,..
22781,Japan,JPN,"Unemployment with basic education, male (% of male labor force with basic education)",2018,..
22782,Japan,JPN,Unemployment with intermediate education (% of total labor force with intermediate education),2018,3.099999905
22783,Japan,JPN,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2018,2.799999952
22784,Japan,JPN,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2018,3.339999914
22785,Japan,JPN,"Interest rate spread (lending rate minus deposit rate, %)",2018,..
22786,Japan,JPN,Average time to clear exports through customs (days),2018,..
22787,Japan,JPN,Logistics performance index: Overall (1=low to 5=high),2018,4.03
22788,Japan,JPN,"Time to export, border compliance (hours)",2018,22.6
22789,Japan,JPN,"Time to export, documentary compliance (hours)",2018,2.3735
22790,Japan,JPN,"Time to import, border compliance (hours)",2018,39.6
22791,Japan,JPN,"Time to import, documentary compliance (hours)",2018,3.35
22792,Jordan,JOR,Cost of business start-up procedures (% of GNI per capita),2018,23.9
22793,Jordan,JOR,"Cost of business start-up procedures, female (% of GNI per capita)",2018,23.9
22794,Jordan,JOR,"Cost of business start-up procedures, male (% of GNI per capita)",2018,23.9
22795,Jordan,JOR,Time required to start a business (days),2018,12.5
22796,Jordan,JOR,"Time required to start a business, female (days)",2018,13
22797,Jordan,JOR,"Time required to start a business, male (days)",2018,12
22798,Jordan,JOR,Unemployment with advanced education (% of total labor force with advanced education),2018,23.94000053
22799,Jordan,JOR,"Unemployment with advanced education, female (% of female labor force with advanced education)",2018,32.15999985
22800,Jordan,JOR,"Unemployment with advanced education, male (% of male labor force with advanced education)",2018,18.48999977
22801,Jordan,JOR,Unemployment with basic education (% of total labor force with basic education),2018,18.01000023
22802,Jordan,JOR,"Unemployment with basic education, female (% of female labor force with basic education)",2018,11.07999992
22803,Jordan,JOR,"Unemployment with basic education, male (% of male labor force with basic education)",2018,18.52000046
22804,Jordan,JOR,Unemployment with intermediate education (% of total labor force with intermediate education),2018,11.85000038
22805,Jordan,JOR,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2018,21.39999962
22806,Jordan,JOR,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2018,10.03999996
22807,Jordan,JOR,"Interest rate spread (lending rate minus deposit rate, %)",2018,4.283333333
22808,Jordan,JOR,Average time to clear exports through customs (days),2018,..
22809,Jordan,JOR,Logistics performance index: Overall (1=low to 5=high),2018,2.69
22810,Jordan,JOR,"Time to export, border compliance (hours)",2018,53
22811,Jordan,JOR,"Time to export, documentary compliance (hours)",2018,6
22812,Jordan,JOR,"Time to import, border compliance (hours)",2018,78.85714
22813,Jordan,JOR,"Time to import, documentary compliance (hours)",2018,54.85714
22814,Kazakhstan,KAZ,Cost of business start-up procedures (% of GNI per capita),2018,0.3
22815,Kazakhstan,KAZ,"Cost of business start-up procedures, female (% of GNI per capita)",2018,0.3
22816,Kazakhstan,KAZ,"Cost of business start-up procedures, male (% of GNI per capita)",2018,0.3
22817,Kazakhstan,KAZ,Time required to start a business (days),2018,5
22818,Kazakhstan,KAZ,"Time required to start a business, female (days)",2018,5
22819,Kazakhstan,KAZ,"Time required to start a business, male (days)",2018,5
22820,Kazakhstan,KAZ,Unemployment with advanced education (% of total labor force with advanced education),2018,..
22821,Kazakhstan,KAZ,"Unemployment with advanced education, female (% of female labor force with advanced education)",2018,..
22822,Kazakhstan,KAZ,"Unemployment with advanced education, male (% of male labor force with advanced education)",2018,..
22823,Kazakhstan,KAZ,Unemployment with basic education (% of total labor force with basic education),2018,..
22824,Kazakhstan,KAZ,"Unemployment with basic education, female (% of female labor force with basic education)",2018,..
22825,Kazakhstan,KAZ,"Unemployment with basic education, male (% of male labor force with basic education)",2018,..
22826,Kazakhstan,KAZ,Unemployment with intermediate education (% of total labor force with intermediate education),2018,..
22827,Kazakhstan,KAZ,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2018,..
22828,Kazakhstan,KAZ,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2018,..
22829,Kazakhstan,KAZ,"Interest rate spread (lending rate minus deposit rate, %)",2018,..
22830,Kazakhstan,KAZ,Average time to clear exports through customs (days),2018,..
22831,Kazakhstan,KAZ,Logistics performance index: Overall (1=low to 5=high),2018,2.81
22832,Kazakhstan,KAZ,"Time to export, border compliance (hours)",2018,105
22833,Kazakhstan,KAZ,"Time to export, documentary compliance (hours)",2018,128
22834,Kazakhstan,KAZ,"Time to import, border compliance (hours)",2018,2
22835,Kazakhstan,KAZ,"Time to import, documentary compliance (hours)",2018,5.5
22836,Kenya,KEN,Cost of business start-up procedures (% of GNI per capita),2018,24.9
22837,Kenya,KEN,"Cost of business start-up procedures, female (% of GNI per capita)",2018,24.9
22838,Kenya,KEN,"Cost of business start-up procedures, male (% of GNI per capita)",2018,24.9
22839,Kenya,KEN,Time required to start a business (days),2018,23
22840,Kenya,KEN,"Time required to start a business, female (days)",2018,23
22841,Kenya,KEN,"Time required to start a business, male (days)",2018,23
22842,Kenya,KEN,Unemployment with advanced education (% of total labor force with advanced education),2018,..
22843,Kenya,KEN,"Unemployment with advanced education, female (% of female labor force with advanced education)",2018,..
22844,Kenya,KEN,"Unemployment with advanced education, male (% of male labor force with advanced education)",2018,..
22845,Kenya,KEN,Unemployment with basic education (% of total labor force with basic education),2018,..
22846,Kenya,KEN,"Unemployment with basic education, female (% of female labor force with basic education)",2018,..
22847,Kenya,KEN,"Unemployment with basic education, male (% of male labor force with basic education)",2018,..
22848,Kenya,KEN,Unemployment with intermediate education (% of total labor force with intermediate education),2018,..
22849,Kenya,KEN,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2018,..
22850,Kenya,KEN,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2018,..
22851,Kenya,KEN,"Interest rate spread (lending rate minus deposit rate, %)",2018,4.768058619
22852,Kenya,KEN,Average time to clear exports through customs (days),2018,9.7
22853,Kenya,KEN,Logistics performance index: Overall (1=low to 5=high),2018,2.81
22854,Kenya,KEN,"Time to export, border compliance (hours)",2018,15.5
22855,Kenya,KEN,"Time to export, documentary compliance (hours)",2018,19
22856,Kenya,KEN,"Time to import, border compliance (hours)",2018,180
22857,Kenya,KEN,"Time to import, documentary compliance (hours)",2018,60
22858,Kiribati,KIR,Cost of business start-up procedures (% of GNI per capita),2018,36.1
22859,Kiribati,KIR,"Cost of business start-up procedures, female (% of GNI per capita)",2018,36.1
22860,Kiribati,KIR,"Cost of business start-up procedures, male (% of GNI per capita)",2018,36.1
22861,Kiribati,KIR,Time required to start a business (days),2018,31
22862,Kiribati,KIR,"Time required to start a business, female (days)",2018,31
22863,Kiribati,KIR,"Time required to start a business, male (days)",2018,31
22864,Kiribati,KIR,Unemployment with advanced education (% of total labor force with advanced education),2018,..
